0	1	20	0.739167	-inf
0	2	20	0.731003	923.539
0	3	20	0.704019	944.353
0	4	20	0.69801	963.936
0	5	20	0.676148	983.822
0	6	20	0.675703	1002.94
0	7	20	0.669985	1019.85
0	8	20	0.667396	1036.98
0	9	20	0.598521	1068.89
0	10	20	0.571013	1093.88
0	11	20	0.547419	1112.9
0	12	20	0.545678	1134.36
0	13	20	0.542924	1151.35
0	14	20	0.487549	1199.79
0	15	20	0.482099	1201.44
0	16	20	0.479779	1275.14
0	17	20	0.173377	1359.93
0	3	20	1.31198	973.717
0	3	20	1.15568	962.947
0	3	20	0.810566	501.251
0	3	20	0.806897	496.985
0	3	10000	1.03888	115913
0	3	10000	1.04311	115723
0	3	10000	1.0326	120688
0	3	10000	1.03277	120691
0	3	10000	1.04342	120837
0	3	10000	1.03738	220483
0	3	10000	1.04844	220636
0	3	10000	1.03471	120717
0	3	10000	1.03574	220459
0	3	10000	1.03748	220481
0	3	10000	1.0507	220667
0	3	100000	1.04064	2.20378e+06
0	5	10000	1.03009	220419
0	5	10000	1.02367	314799
0	5	10000	1.02068	315022
0	5	10000	1.0251	447848
0	6	10000	1.03007	447888
0	5	10000	1.03947	181992
0	10	10000	1.02857	181870
0	10	10000	1.02857	181870
0	10	10000	1.02857	181870
0	5	10000	1.03947	181992
0	1	10000	1.07673	-inf
0	2	10000	1.07669	182480
0	2	10000	1.07669	182480
0	5	10000	1.03947	181992
0	5	10000	1.03947	181992
1	5	10000	1.05842	182257
0	5	10000	1.03947	181992
0	5	10000	1.03947	181992
0	100	10000	1.00977	182043
