2.82183	-1.04255	-0.565221
3.4477	-0.159278	-0.350322
1.6786	-0.384549	-0.825275
1.80961	-1.15092	-0.817479
2.23103	-0.681825	-0.747362
5.87625	-0.41012	-0.332368
0.371255	-0.659922	-0.57708
2.56105	-0.643997	-0.653644
3.75525	-0.752571	-0.264778
2.52959	-0.578344	-0.663651
2.62017	-0.579524	-0.634372
5.02667	-0.231881	-0.171674
0.998658	-0.493945	-0.756835
3.77374	-0.376176	-0.260319
4.83076	-0.406983	-0.157975
3.3891	-0.216039	-0.368754
4.59357	0.289734	-0.15454
4.90312	-0.0260114	-0.161917
4.9788	-0.152365	-0.167445
0.990887	-0.475665	-0.755118
5.92291	-0.422399	-0.345288
0.396413	-0.450292	-0.585311
0.582782	-0.583135	-0.644692
3.62585	-0.313396	-0.298267
2.78188	-0.82904	-0.579233
6.11995	-0.659442	-0.403349
1.51953	-1.02798	-0.825262
3.5892	-0.30152	-0.308443
4.12999	-0.250173	-0.191743
6.25463	-0.465864	-0.445691
4.5183	-0.1132	-0.15657
0.671816	-0.669068	-0.671589
3.42233	-0.318756	-0.35823
6.1969	-0.435088	-0.427325
2.48143	-0.592796	-0.678598
5.65337	-0.346144	-0.275815
5.79315	-0.270421	-0.310245
2.85268	-0.668477	-0.55433
1.93441	-0.546117	-0.803615
3.2684	-0.593368	-0.408391
5.38227	-0.275083	-0.220099
4.55459	0.16506	-0.1554
2.01507	-0.808599	-0.791437
0.100928	-0.646455	-0.487777
2.04833	-0.413134	-0.785708
0.565833	-0.571556	-0.639444
3.49003	-0.482805	-0.337387
0.361896	-0.178208	-0.574009
5.46895	-0.676837	-0.236239
2.18882	-0.81799	-0.757206
1.35278	-0.706295	-0.814248
5.11186	-0.372427	-0.180576
2.58524	-0.749915	-0.64583
1.93557	-0.770755	-0.803458
2.45772	-0.554886	-0.685779
5.36712	-0.152669	-0.217445
1.77551	-0.914898	-0.820183
3.97724	0.16022	-0.216998
2.67632	-0.427068	-0.615579
5.9055	-0.232932	-0.340427
3.95187	-0.350162	-0.221806
0.914621	-0.754457	-0.737372
0.297318	-0.459436	-0.552724
1.0942	-1.18771	-0.776468
0.831518	-0.493049	-0.716317
2.77875	-0.631614	-0.580327
0.46757	-0.752111	-0.608366
0.344668	-0.460349	-0.568346
5.63143	-0.130032	-0.270748
2.40198	-0.650004	-0.702157
3.61307	-0.0231607	-0.301783
4.7337	-0.0302572	-0.15479
0.67657	-0.372324	-0.67299
5.62814	-0.218561	-0.269997
4.83463	-0.288667	-0.158152
2.7249	-0.635511	-0.598996
6.19397	-0.125573	-0.426402
2.04465	-1.11636	-0.786361
3.0868	-0.404783	-0.471173
5.38293	-0.124005	-0.220215
4.23348	-0.385989	-0.178287
4.43958	0.0233341	-0.160338
4.21479	-0.180224	-0.180497
0.538713	-0.56264	-0.630972
0.0951444	-0.496048	-0.485877
0.392507	-0.687249	-0.584036
5.90583	-0.0459831	-0.340518
1.87066	-0.747445	-0.811468
4.36975	0.181337	-0.165102
2.30215	-1.05005	-0.729549
1.49616	-0.47697	-0.824388
2.04163	-1.04515	-0.786895
3.21677	-0.340158	-0.425925
1.79348	-0.538088	-0.818817
3.13583	-0.292896	-0.453949
4.04829	-0.250205	-0.204458
4.57222	-0.335259	-0.15496
3.6034	0.0177794	-0.304466
4.39296	0.0972428	-0.16337
3.92365	-0.370951	-0.227357
6.00538	-0.554486	-0.368942
1.72603	-1.00604	-0.823264
2.37735	-0.705032	-0.709158
0.401954	-0.630226	-0.587119
1.07417	-0.766634	-0.772584
0.931977	-0.905895	-0.74155
3.12685	-0.521778	-0.457091
0.988138	-1.0751	-0.754507
2.97663	-0.33787	-0.510265
6.21365	-0.355162	-0.432623
0.0910656	-0.385782	-0.484538
0.930109	-0.730648	-0.741104
4.37323	-0.0834408	-0.164834
4.30586	-0.405223	-0.170643
1.46882	-0.986131	-0.823085
4.46837	0.121939	-0.158763
4.69836	-0.343368	-0.154239
1.09465	-0.837919	-0.776553
0.0590287	-0.709638	-0.474049
2.78812	-0.753041	-0.577053
3.3968	-0.636322	-0.366298
1.55519	-0.739056	-0.826168
4.82974	0.00030628	-0.157929
0.333574	-0.764628	-0.564693
3.34867	-0.29555	-0.381798
1.68557	-0.637021	-0.825037
4.38186	-0.115602	-0.16418
1.64089	-0.909597	-0.826213
5.28897	-0.0802922	-0.204574
2.49482	-0.450238	-0.674488
5.56454	-0.153804	-0.255887
5.01436	-0.280982	-0.170533
4.22085	-0.212336	-0.17977
1.66189	-0.914078	-0.825763
5.41631	-0.436428	-0.226243
5.29501	-0.169547	-0.20552
2.59387	-0.585803	-0.643017
2.26316	-0.965342	-0.7395
0.00315218	-0.127637	-0.455896
5.5705	-0.151982	-0.257175
2.19681	-0.626612	-0.755386
0.0942177	-0.450711	-0.485573
0.22061	-0.733578	-0.52732
0.290038	-0.0922016	-0.550317
4.40007	-0.179247	-0.162868
1.68943	-0.684016	-0.824897
4.75841	-0.299933	-0.15537
2.81844	-0.480261	-0.566414
2.78408	-0.465569	-0.578463
4.81744	-0.123444	-0.157394
5.60656	-0.37304	-0.265118
6.18089	0.103525	-0.422285
0.0926265	-0.732954	-0.485051
4.1563	-0.205243	-0.188041
0.234459	-0.3067	-0.53191
3.44129	-0.0460702	-0.352309
5.84187	-0.154959	-0.323073
4.61632	-0.19712	-0.154226
5.08218	-0.128238	-0.177276
4.85085	-0.0960028	-0.158936
0.831143	-0.869215	-0.716218
4.36672	-0.536144	-0.16534
3.5852	0.255945	-0.309571
5.05199	-0.406186	-0.174136
6.02861	-0.641068	-0.375781
2.72152	-0.691483	-0.600159
4.067	-0.0643833	-0.201384
2.34248	-0.921495	-0.718802
4.98468	-0.361681	-0.167935
4.07016	-0.415572	-0.200875
1.63298	-0.754188	-0.826335
0.901491	-0.629885	-0.73416
4.16437	-0.0351308	-0.186943
