1	1.0112	-nan
2	0.460022	15208.4
3	0.459928	15219.8
4	0.45965	15230.1
5	0.459348	15239.9
6	0.345042	14838.1
7	0.344962	14848.2
8	0.344658	14857.3
9	0.344025	14864.9
10	0.291887	14638
11	0.291887	14648
12	0.291876	14657.9
13	0.291783	14667.3
14	0.257742	14498.2
15	0.25774	14508
16	0.257707	14517.5
17	0.25758	14526.4
18	0.232394	14387.7
19	0.232379	14397.2
20	0.232342	14406.5
21	0.231849	14412.8
22	0.214017	14306.8
23	0.214013	14316.2
24	0.214011	14325.6
25	0.213803	14333.5
26	0.198518	14235.9
27	0.198384	14244.3
28	0.198282	14252.8
29	0.197842	14258.9
30	0.187872	14193.3
31	0.18787	14202.4
32	0.187828	14211.3
33	0.1873	14216.3
34	0.17882	14158.4
35	0.178817	14167.4
36	0.178691	14175.4
37	0.17866	14184.2
38	0.17054	14126.3
39	0.17054	14135.3
40	0.170533	14144.2
41	0.170517	14153
42	0.163562	14101.7
43	0.163467	14109.7
44	0.163434	14118.3
45	0.163139	14124.6
46	0.158725	14093.7
47	0.158699	14102.4
48	0.158653	14110.7
49	0.158633	14119.4
50	0.154726	14092.2
51	0.154665	14100.4
52	0.154658	14109.1
53	0.154633	14117.6
54	0.152858	14109.6
55	0.152835	14118.2
56	0.152824	14126.8
57	0.15281	14135.3
58	0.150551	14122.6
59	0.15055	14131.2
60	0.150546	14139.9
61	0.150523	14148.3
62	0.14846	14137
63	0.148455	14145.6
64	0.14844	14154.1
65	0.148235	14160.6
66	0.145685	14144.1
67	0.145654	14152.4
68	0.14564	14160.8
69	0.145035	14163.4
70	0.142391	14145.4
71	0.142131	14151.3
72	0.14213	14159.8
73	0.141874	14165.7
74	0.13932	14148.1
75	0.139306	14156.5
76	0.139224	14164.1
77	0.138885	14169
78	0.137101	14158.8
79	0.1371	14167.3
80	0.137034	14175
81	0.136929	14182.4
82	0.135694	14177.8
83	0.135691	14186.1
84	0.135671	14194.3
85	0.135453	14200.4
86	0.133856	14191.6
87	0.133837	14199.8
88	0.133681	14206.5
89	0.133624	14214.3
90	0.131576	14200.2
91	0.131546	14208.2
92	0.131538	14216.4
93	0.131535	14224.8
94	0.129063	14205.6
95	0.129061	14213.9
96	0.129035	14222
97	0.129028	14230.2
98	0.12815	14228.5
99	0.12812	14236.5
