1	0.287161	-nan
2	0.178354	13842.2
3	0.178241	13851.9
4	0.141364	13528.1
5	0.141321	13537.4
6	0.121475	13329
7	0.121439	13337.9
8	0.109464	13197.6
9	0.109366	13205.4
10	0.100845	13097.5
11	0.100785	13105.6
12	0.0933906	13004.6
13	0.093381	13013.2
14	0.0867049	12915
15	0.0866839	12923.2
16	0.0812655	12838.8
17	0.0812126	12846.4
18	0.0766852	12772.3
19	0.0766271	12779.7
20	0.0725207	12708.7
21	0.0724177	12715
22	0.0688028	12649.6
23	0.0686839	12655.4
24	0.0652485	12589.6
25	0.0651937	12596.6
26	0.0623334	12540.1
27	0.0622671	12546.7
28	0.0598485	12497.6
29	0.0597893	12504.3
30	0.057595	12458.3
31	0.0575544	12465.3
32	0.0556417	12424.6
33	0.0556057	12431.7
34	0.0537678	12391.1
35	0.0537569	12398.7
36	0.0520589	12360.4
37	0.0520531	12368.1
38	0.0505096	12332.6
39	0.0504965	12340.1
40	0.0490311	12305.4
41	0.049027	12313.1
42	0.0475108	12275.6
43	0.0474904	12282.7
44	0.0460016	12244.5
45	0.0459862	12251.8
46	0.0444894	12211.7
47	0.0444798	12219.1
48	0.0430485	12179.7
49	0.0430391	12187
50	0.0416952	12148.9
51	0.0416876	12156.3
52	0.0406384	12127.2
53	0.0406299	12134.5
54	0.0397859	12111.8
55	0.039773	12118.9
56	0.0389524	12096.4
57	0.0389323	12103.2
58	0.0382108	12083.9
59	0.0381905	12090.6
60	0.0374332	12069.3
61	0.0374072	12075.8
62	0.0366368	12053.3
63	0.0366175	12060
64	0.0358819	12038.3
65	0.0358493	12044.4
66	0.0351355	12022.9
67	0.0351026	12029
68	0.0344067	12007.6
69	0.0343593	12013
70	0.0337137	11993.1
71	0.0336456	11997.6
72	0.0330393	11978.7
73	0.0329793	11983.5
74	0.032433	11966.8
75	0.0323891	11972.2
76	0.0319164	11958.3
77	0.0318882	11964.4
78	0.031414	11950.2
79	0.0313968	11956.7
80	0.0309581	11943.7
81	0.0309432	11950.3
82	0.0305532	11939.3
83	0.0305374	11945.8
84	0.0301112	11932.7
85	0.030095	11939.2
86	0.0296813	11926.5
87	0.0296643	11932.9
88	0.0292823	11921.4
89	0.0292711	11928.1
90	0.0288416	11913.9
91	0.028835	11920.8
92	0.0284254	11907.3
93	0.0284156	11914
94	0.0280276	11901.3
95	0.0280222	11908.2
96	0.0276481	11896
97	0.0276397	11902.7
98	0.0272727	11890.5
99	0.0272685	11897.4
100	0.0269274	11886.3
101	0.0269237	11893.2
102	0.026626	11884.3
103	0.0266216	11891.2
104	0.0263321	11882.6
105	0.0263305	11889.6
106	0.0260346	11880.5
107	0.026034	11887.5
108	0.025752	11878.9
109	0.0257493	11885.9
110	0.0254808	11877.8
111	0.0254781	11884.7
112	0.0252196	11877.1
113	0.0252179	11884.1
114	0.0249773	11877.3
115	0.024976	11884.3
116	0.0247424	11877.9
117	0.024739	11884.7
118	0.0245123	11878.4
119	0.0245091	11885.3
120	0.0242964	11879.7
121	0.0242903	11886.3
122	0.0240766	11880.6
123	0.0240745	11887.4
124	0.0238564	11881.2
125	0.0238563	11888.2
126	0.0236468	11882.4
127	0.0236453	11889.3
128	0.0234173	11882.2
129	0.0234173	11889.1
130	0.0231998	11882.6
131	0.0231998	11889.5
132	0.0229813	11882.8
133	0.0229812	11889.7
134	0.0227547	11882.3
135	0.0227546	11889.2
136	0.022555	11883.4
137	0.0225542	11890.2
138	0.0223624	11884.8
139	0.0223609	11891.5
140	0.0221799	11886.7
141	0.0221777	11893.4
142	0.0220063	11889.2
143	0.0220045	11895.9
144	0.0218413	11892
145	0.0218402	11898.8
146	0.0216793	11895
147	0.0216778	11901.8
148	0.0215214	11898.2
149	0.0215174	11904.8
150	0.0213668	11901.6
151	0.0213656	11908.4
152	0.0212143	11905
153	0.0212128	11911.8
154	0.0210652	11908.5
155	0.0210638	11915.2
156	0.020927	11912.7
157	0.0209252	11919.4
158	0.0207922	11916.9
159	0.0207911	11923.7
160	0.0206613	11921.5
161	0.0206602	11928.2
162	0.0205166	11925
163	0.0205161	11931.7
164	0.020371	11928.3
165	0.0203696	11934.9
166	0.0202423	11932.7
167	0.0202374	11939.1
168	0.0201096	11936.7
169	0.0201072	11943.3
170	0.0199892	11941.5
171	0.0199881	11948.1
172	0.0198653	11946
173	0.0198649	11952.7
174	0.0197534	11951.3
175	0.0197534	11958.1
176	0.0196365	11956.3
177	0.019636	11963
178	0.0195215	11961.3
179	0.0195197	11967.8
180	0.0194006	11965.7
181	0.0194001	11972.3
182	0.0192914	11970.8
183	0.0192913	11977.5
184	0.0191798	11975.8
185	0.0191793	11982.4
186	0.0190527	11979.6
187	0.0190524	11986.3
188	0.0189276	11983.4
189	0.0189276	11990.1
190	0.0187973	11986.7
191	0.018797	11993.3
192	0.0186841	11991.4
193	0.0186829	11997.9
194	0.0185714	11995.9
195	0.0185692	12002.4
196	0.0184612	12000.7
197	0.0184576	12007
198	0.0183547	12005.6
199	0.0183501	12011.8
